1363
2496
854
1082
217
745
548
1336
1003
2056
2939
3402
856
341
258
827
372
708
1802
1316
272
848
5400
422
3372
302
1153
870
500
746
786
376
578
1117
2410
1062
364
440
467
467
778
758
1190
732
2401
1030
1886
903
1445
1044
712
1413
490
910
2301
1076
5645
630
773
662
1080
605
420
1562
308
384
1625
1259
251
1428
404
219
548
516
1333
541
244
259
587
576
949
1042
285
91
1728
415
733
1040
2531
902
1178
1359
559
489
303
2859
279
322
551
557
788
1023
443
1413
902
553
247
2850
1955
2529
2166
1079
1361
2635
2526
711
595
155
525
1120
568
4234
2497
944
3371
2697
1105
483
529
3728
2581
19
609
618
3543
848
1355
633
261
1746
617
683
1336
2951
2124
463
363
809
871
357
613
1099
829
1700
1256
258
483
474
434
498
1967
518
786
1607
1382
754
313
1069
1650
1092
385
955
628
1079
597
2341
208
1965
1280
1165
1609
461
1263
1201
384
687
765
980
632
544
306
275
80
242
887
457
154
694
1583
416
474
1444
504
824
2315
2602
582
436
436
1204
1706
1001
632
665
995
592
1398
520
379
635
2130
689
661
1652
177
1404
1210
643
283
1134
1246
2190
664
848
939
4271
291
754
868
4152
836
507
976
1442
5039
281
89
729
532
332
1373
61
1145
670
1690
657
281
950
224
248
2902
1032
350
2547
2220
199
996
272
799
352
532
477
419
928
734
957
451
609
499
118
3100
884
507
990
667
973
996
846
922
1269
1741
607
754
742
949
1031
426
1529
778
829
2170
568
1491
864
959
453
211
349
717
3735
916
447
879
419
837
335
929
322
1989
778
676
1852
577
644
493
1022
419
2742
416
454
591
811
188
1880
585
1738
401
1390
614
1085
459
659
2925
1671
921
444
623
1448
2464
403
484
668
1644
910
754
1253
146
505
446
551
714
1516
1323
387
1108
638
1244
2231
842
250
1295
329
422
854
3092
382
910
962
997
538
481
684
581
362
1464
466
509
538
1207
816
891
319
972
1113
1250
576
262
1239
461
985
1722
1538
1468
799
2010
2633
724
317
1119
1535
263
1280
564
599
428
832
2023
2098
597
549
716
418
608
1782
1296
1899
193
913
501
472
1854
256
217
382
4366
394
848
506
666
2186
990
2095
512
1102
795
334
358
1540
1104
904
430
968
798
641
1576
606
602
1691
581
298
2176
646
1782
1175
853
430
572
322
548
2029
363
690
679
1050
472
128
588
2562
805
532
1186
1643
611
622
713
478
524
567
1067
762
953
438
407
545
1170
773
229
1068
916
986
621
629
2674
1729
1387
332
467
427
388
448
916
665
1586
347
425
1258
921
2576
400
374
669
2433
689
772
1500
928
144
1013
283
919
977
802
301
2027
304
244
550
393
706
539
5964
1393
1195
912
413
162
802
590
1313
224
370
591
682
1090
977
980
1144
774
345
979
646
4660
1101
772
288
1822
1795
773
1137
686
1798
1278
458
819
473
977
3026
329
258
934
1824
596
219
764
1361
2629
2469
415
1079
2097
1837
2174
474
1149
676
639
2533
1799
559
756
1739
842
780
2289
1792
494
1050
2000
111
1268
1503
708
1101
2056
714
663
1780
723
237
370
643
517
632
1779
159
2555
553
1266
177
591
1232
1342
778
188
467
992
173
2222
1440
649
891
526
355
4031
767
619
564
720
1064
721
1382
241
454
553
442
959
1020
254
1007
422
278
1133
4251
651
425
288
447
315
1490
1311
768
696
490
400
5036
1176
2378
1290
471
872
794
1391
1843
439
1240
2448
5494
971
937
483
3798
319
3970
1638
298
2637
398
2666
3494
969
1189
1342
8515
218
1422
639
511
898
104
937
1790
934
594
655
2098
1884
582
381
407
901
317
590
319
999
1082
709
1092
451
808
2718
2110
108
407
1389
311
877
207
266
208
758
563
648
594
302
1838
1251
1108
631
3320
1027
1907
1685
306
4355
2890
231
1117
1136
399
455
312
1803
1922
692
10581
508
730
416
3274
200
1556
1734
582
609
519
3185
896
1654
1875
3904
567
455
360
1695
616
3193
1401
877
695
1267
676
1406
1691
644
722
776
1437
1222
2625
2033
192
774
1124
911
706
3799
3131
517
436
884
210
307
963
685
703
884
658
580
305
1595
4873
554
692
365
2309
243
272
546
2174
429
1140
666
1235
844
185
404
317
987
885
617
714
889
1151
1462
776
861
792
1645
879
3814
1927
964
533
1335
1039
1595
748
648
1040
1034
911
372
316
978
605
229
764
2444
355
2116
4277
655
3950
617
1075
220
578
4075
906
794
141
754
559
518
2027
319
659
571
273
134
1528
1100
800
6690
815
426
746
607
617
447
848
1769
370
854
344
275
766
84
452
1676
856
645
884
490
569
3264
766
2669
1106
1269
482
599
416
937
148
722
1132
3850
475
858
604
1467
412
672
540
2242
271
764
261
681
2248
643
964
711
69
2327
298
465
756
1062
711
316
1332
356
1341
777
509
1300
473
250
2426
819
360
434
757
601
1706
641
327
256
1273
609
752
2745
338
832
1049
178
744
940
3362
1101
581
780
333
894
2666
1545
911
408
617
107
2554
522
1183
1932
337
2693
377
839
265
1342
384
1572
1404
1772
4616
1069
1872
650
1229
1131
132
782
176
268
664
547
1463
554
207
531
692
443
454
1919
700
189
636
2184
305
433
2535
2501
1165
420
671
618
793
141
510
1200
2770
699
1345
320
1513
4346
816
2946
2588
695
323
1395
1070
244
286
933
546
296
752
2510
1142
809
397
380
2185
313
319
3731
2891
1650
714
301
699
748
1246
666
1665
737
1524
1168
386
1046
1048
1047
309
259
455
657
3600
1842
305
617
549
526
599
1131
422
90
662
1992
669
233
228
301
916
497
218
230
1690
4715
1627
708
413
1703
182
1345
741
256
283
582
2454
473
1008
311
1686
371
630
125
1493
287
1312
868
232
1323
1040
676
3853
1036
1428
1155
2828
1497
830
580
5066
292
1113
804
727
886
770
549
508
1018
448
566
642
445
1111
3830
649
422
296
506
1664
2061
1105
476
1136
3438
357
1356
307
3401
1753
482
1422
544
229
670
468
425
246
318
1620
3390
788
1390
761
417
434
491
1030
1229
337
866
2333
1256
1854
1396
256
753
716
2741
438
424
2913
1194
544
115
4370
473
2966
246
548
1021
4075
1654
944
412
1102
2450
710
787
476
536
808
1166
1372
537
283
819
870
772
979
620
753
1362
965
1778
884
512
360
3598
754
3070
68
354
1901
832
1350
864
1498
938
674
869
1316
1235
1450
1397
2509
577
1026
1105
411
912
770
616
266
348
1232
3081
240
999
350
666
1051
182
1317
1590
1349
1157
1017
89
987
1699
572
1596
1696
987
3091
455
993
535
317
480
1000
1929
